FID,NAME,POP_2010,STATE
38059,Norton,-999,WV
38060,Coleman,724,OK
38061,Martin Bluff,-999,MS
38062,Sloat,-999,CA
38063,Zephyr Cove,-999,NV
38064,Hessel,-999,MI
38065,Connerville,-999,OK
38066,Lewisburg,-999,LA
38067,Ewing,-999,NJ
38068,Moran,-999,MI
38069,Frenchton,-999,WV
38070,Saint Benedict,-999,LA
38071,Oak Grove,-999,GA
38072,Mercerville,-999,NJ
38073,Good Hart,-999,MI
38074,Hodgesville,-999,WV
38075,Saint Joe,-999,LA
38076,Seagate,-999,NC
38077,New Court Village,-999,MO
38078,Bay View,-999,MI
38079,Lorentz,-999,WV
38080,Talisheek,-999,LA
38081,Masonboro,-999,NC
38082,Florence,-999,NJ
38083,Williamsburg,-999,MI
38084,Wool Market,-999,MS
38085,Long Beach,-999,NC
38086,Alexander,-999,WV
38087,Feather Falls,-999,CA
38088,Tinaja,-999,TX
38089,Yaupon Beach,-999,NC
38090,Rockport,-999,MI
38091,Abbott,-999,WV
38092,Grindstone,-999,PA
38093,Tanglewood Forest,-999,TX
38094,Mountainboro,-999,AL
38095,Anchorville,-999,MI
38096,Ellamore,-999,WV
38097,New Salem,-999,PA
38098,Onion Creek,-999,TX
38099,Belltown,-999,CA
38100,Rock Cave,-999,WV
38101,Avoca,-999,MI
38102,Springfield,-999,PA
38103,Hiland Park,-999,FL
38104,El Casco,-999,CA
38105,Coxs Mills,-999,WV
38106,Berville,-999,MI
38107,Captina,-999,WV
38108,Hills Prairie,-999,TX
38109,Alberhill,-999,CA
38110,Tanner,-999,WV
38111,Fair Haven,-999,MI
38112,Lone Star,-999,LA
38113,Elk,-999,CA
38114,Idyllwild,-999,CA
38115,Latonia Lakes,-999,KY
38116,Gardendale,-999,MI
38117,Mimosa Park,-999,LA
38118,Piercy,-999,CA
38119,Midland,-999,CA
38120,Kenna,-999,WV
38121,Lakeport,-999,MI
38122,Ward Ridge,-999,FL
38123,Rockport,-999,CA
38124,Sunnymead,-999,CA
38125,Sandyville,-999,WV
38126,Sparlingville,-999,MI
38127,Reggio,-999,LA
38128,Westport,-999,CA
38129,Palm Desert Country,-999,CA
38130,Cottageville,-999,WV
38131,Grosse Ile,-999,MI
38132,Saint Bernard,-999,LA
38133,Pennsauken,-999,NJ
38134,East Blythe,-999,CA
38135,Evans,-999,WV
38136,Waltz,-999,MI
38137,Shell Beach,-999,LA
38138,Indianapolis,820445,IN
38139,Omo Ranch,-999,CA
38140,Willow,-999,MI
38141,Toca,-999,LA
38142,Northview,-999,OH
38143,Meeks Bay,-999,CA
38144,Redford,-999,MI
38145,Verret,-999,LA
38146,Glenn,-999,CA
38147,Jefferson,-999,VA
38148,Canton,-999,MI
38149,Yscloskey,-999,LA
38150,Newville,-999,CA
38151,Lynx,-999,OH
38152,'Ewa,-999,HI
38153,Vacherie,-999,LA
38154,Long Meadow,-999,MD
38155,Millstone,-999,WV
38156,Honolulu,-999,HI
38157,Pointe _ la Hache,187,LA
38158,Core,-999,WV
38159,Glenwood,-999,WV
38160,Chernofski,-999,AK
38161,First Colony,-999,TX
38162,Osage,-999,WV
38163,Brighton,-999,WV
38164,Amchitka,-999,AK
38165,Town West,-999,TX
38166,Ikatan,-999,AK
38167,Dominion,-999,TX
38168,Onego,-999,WV
38169,Circleville,-999,WV
38170,Kvichak,-999,AK
38171,Sandy Point,-999,TX
38172,Hawthorne,-999,FL
38173,Riverton,-999,WV
38174,Nunaka Valley,-999,AK
38175,Pernitas Point,-999,TX
38176,Upper Tract,-999,WV
38177,Eyak,-999,AK
38178,Gibsonia,-999,FL
38179,Jakolof Bay,-999,AK
38180,Winston,-999,FL
38181,Harding Lake,-999,AK
38182,Highpoint,5195,FL
38183,Alcan,-999,AK
38184,Deadhorse,-999,AK
